0.750000,1.000000,0.950000,1.000000,1.000000,1.000000,1.000000,0.947368,0.888889,0.800000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.833333,1.000000,nan,nan,nan,nan,nan
0.875000,1.000000,0.933333,0.875000,0.894737,0.888889,1.000000,1.000000,1.000000,0.900000,0.833333,1.000000,1.000000,1.000000,0.833333,0.933333,1.000000,nan,nan,nan,nan,nan,nan,nan
0.625000,0.600000,0.666667,0.750000,1.000000,0.600000,0.785714,0.937500,0.846154,0.772727,0.484848,0.789474,1.000000,1.000000,0.857143,0.625000,1.000000,1.000000,0.750000,0.888889,nan,nan,nan,nan
0.692308,0.793103,1.000000,1.000000,1.000000,0.933333,0.958333,0.931034,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.777778,0.800000,0.846154,nan,nan,nan
0.875000,1.000000,1.000000,1.000000,0.857143,0.750000,1.000000,1.000000,1.000000,0.947368,0.833333,0.769231,1.000000,0.933333,0.500000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,nan,nan,nan
0.444444,0.000000,0.375000,0.428571,0.666667,1.000000,0.800000,0.777778,0.740741,0.700000,0.812500,1.000000,0.480000,0.666667,0.636364,0.583333,1.000000,0.857143,nan,nan,nan,nan,nan,nan
0.000000,0.600000,0.000000,1.000000,0.500000,0.333333,1.000000,0.823529,0.842105,0.833333,1.000000,1.000000,1.000000,0.833333,0.377778,0.625000,0.600000,0.600000,nan,nan,nan,nan,nan,nan
0.235294,0.800000,0.333333,1.000000,0.692308,1.000000,1.000000,0.913043,0.648649,0.870968,0.777778,0.750000,0.833333,0.857143,0.818182,0.826087,0.571429,0.600000,nan,nan,nan,nan,nan,nan
0.000000,0.185185,0.333333,0.000000,0.833333,0.500000,0.750000,0.793103,0.666667,1.000000,0.950000,0.575000,0.750000,0.710526,0.500000,0.888889,1.000000,0.000000,nan,nan,nan,nan,nan,nan
0.142857,1.000000,0.666667,0.500000,0.000000,0.714286,0.960000,0.954545,0.848485,0.739130,0.846154,1.000000,1.000000,1.000000,0.800000,0.782609,0.629630,0.818182,0.550000,nan,nan,nan,nan,nan
0.583333,0.666667,0.100000,0.153846,0.000000,0.520000,0.441176,0.789474,0.800000,0.750000,0.407407,0.833333,0.650000,0.777778,0.888889,0.833333,nan,nan,nan,nan,nan,nan,nan,nan
0.285714,0.400000,0.714286,0.789474,0.833333,0.590909,0.473684,0.666667,0.757576,1.000000,0.680000,0.750000,0.705882,0.800000,0.714286,0.785714,nan,nan,nan,nan,nan,nan,nan,nan
0.285714,0.166667,0.500000,0.000000,0.200000,0.000000,0.000000,0.500000,0.666667,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
0.666667,0.500000,0.500000,0.538462,0.000000,0.625000,0.785714,0.638298,0.764706,0.918367,0.750000,0.812500,1.000000,0.666667,0.952381,0.766667,0.900000,1.000000,0.500000,nan,nan,nan,nan,nan
0.250000,0.000000,0.571429,1.000000,1.000000,0.772727,0.800000,0.900000,0.750000,0.722222,0.875000,0.750000,0.866667,1.000000,0.857143,0.833333,0.400000,nan,nan,nan,nan,nan,nan,nan
0.100000,0.545455,0.785714,0.840000,0.800000,0.826087,0.500000,0.625000,0.600000,0.437500,0.923077,1.000000,1.000000,0.833333,1.000000,1.000000,1.000000,0.600000,0.777778,0.875000,nan,nan,nan,nan
0.250000,0.300000,0.666667,0.250000,0.444444,0.857143,0.653846,0.666667,0.666667,0.777778,0.500000,0.400000,0.875000,0.000000,0.714286,nan,0.392857,0.888889,nan,nan,nan,nan,nan,nan
1.000000,0.214286,1.000000,0.827586,0.769231,0.903226,1.000000,0.937500,1.000000,0.947368,0.812500,1.000000,1.000000,0.750000,1.000000,1.000000,0.857143,1.000000,nan,nan,nan,nan,nan,nan
